Year,Month,Day,Hour,Temperature,Pressure
2012,11,17,16,-28,10078
2012,11,17,17,-26,10076
2012,11,17,18,-26,10075
2012,11,17,19,-33,10073
2012,11,17,20,-40,10071
2012,11,17,21,-39,10068
2012,11,17,22,-32,10066
2012,11,17,23,-36,10063
2012,11,18,0,-41,10058
2012,11,18,1,-39,10056
2012,11,18,2,-43,10054
2012,11,18,3,-41,10053
2012,11,18,4,-39,10049
2012,11,18,5,-40,10046
2012,11,18,6,-38,10043
2012,11,18,7,-41,10041
2012,11,18,8,-38,10037
2012,11,18,9,-39,10032
2012,11,18,10,-48,10029
2012,11,18,11,-49,10029
2012,11,18,12,-50,10025
2012,11,18,13,-45,10021
2012,11,18,14,-51,10023
2012,11,18,15,-46,10022
2012,11,18,16,-63,10019
2012,11,18,17,-61,10019
2012,11,18,18,-57,10019
2012,11,18,19,-51,10017
2012,11,18,20,-59,10017
2012,11,18,21,-58,10017
2012,11,18,22,-50,10017
2012,11,18,23,-52,10017
2012,11,19,0,-67,10016
2012,11,19,1,-50,10016
2012,11,19,2,-57,10018
2012,11,19,3,-47,10019
2012,11,19,4,-58,10020
2012,11,19,5,-62,10022
2012,11,19,6,-52,10024
2012,11,19,7,-45,10027
2012,11,19,8,-43,10033
2012,11,19,9,-49,10038
2012,11,19,10,-52,10041
2012,11,19,11,-55,10044
2012,11,19,12,-58,10047
2012,11,19,13,-61,10051
2012,11,19,14,-62,10057
2012,11,19,15,-63,10057
2012,11,19,16,-65,10060
2012,11,19,17,-66,10062
2012,11,19,18,-69,10066
2012,11,19,19,-71,10068
2012,11,19,20,-72,10073
2012,11,19,21,-76,10075
2012,11,19,22,-78,10075
2012,11,19,23,-79,10079
2012,11,20,0,-80,10079
2012,11,20,1,-79,10079
2012,11,20,2,-78,10078
2012,11,20,3,-79,10081
2012,11,20,4,-81,10083
2012,11,20,5,-81,10082
2012,11,20,6,-79,10082
2012,11,20,7,-81,10082
2012,11,20,8,-95,10084
2012,11,20,10,-96,10091
2012,11,20,11,-95,10094
2012,11,20,12,-86,10093
2012,11,20,13,-90,10095
2012,11,20,14,-93,10100
2012,11,20,16,-99,10107
2012,11,20,17,-105,10108
2012,11,20,18,-105,10113
2012,11,20,19,-108,10114
2012,11,20,20,-111,10117
2012,11,20,21,-114,10119
2012,11,20,22,-114,10121
2012,11,20,23,-115,10123
2012,11,21,0,-114,10122
2012,11,21,1,-115,10123
2012,11,21,2,-115,10123
2012,11,21,3,-112,10123
2012,11,21,4,-112,10123
2012,11,21,5,-113,10122
2012,11,21,6,-111,10121
2012,11,21,7,-113,10122
2012,11,21,8,-110,10124
2012,11,21,9,-112,10125
2012,11,21,10,-115,10126
2012,11,21,11,-116,10126
2012,11,21,12,-115,10126
2012,11,21,13,-113,10124
2012,11,21,15,-118,10123
2012,11,21,16,-115,10121
2012,11,21,17,-113,10119
2012,11,21,18,-114,10119
2012,11,21,19,-113,10117
2012,11,21,20,-114,10116
2012,11,21,21,-111,10117
2012,11,21,22,-113,10117
2012,11,21,23,-119,10119
2012,11,22,0,-130,10122
2012,11,22,1,-134,10125
2012,11,22,2,-138,10127
2012,11,22,3,-141,10129
2012,11,22,4,-142,10130
2012,11,22,5,-141,10132
2012,11,22,6,-139,10128
2012,11,22,7,-138,10133
2012,11,22,8,-136,10132
2012,11,22,9,-136,10136
2012,11,22,10,-140,10139
2012,11,22,11,-141,10144
2012,11,22,12,-139,10146
2012,11,22,13,-137,10152
2012,11,22,14,-134,10153
2012,11,22,15,-135,10155
2012,11,22,16,-141,10158
2012,11,22,17,-140,10163
2012,11,22,18,-143,10166
2012,11,22,19,-141,10172
2012,11,22,20,-135,10176
2012,11,22,21,-135,10177
2012,11,22,22,-134,10180
2012,11,23,8,-135,10209
2012,11,23,9,-132,10212
2012,11,23,10,-131,10218
2012,11,23,11,-130,10220
2012,11,23,12,-130,10225
2012,11,23,13,-128,10230
2012,11,23,14,-129,10231
2012,11,23,15,-131,10233
2012,11,23,16,-130,10235
2012,11,23,17,-126,10236
2012,11,23,18,-126,10240
2012,11,23,19,-125,10243
2012,11,23,20,-123,10244
2012,11,23,21,-122,10246
2012,11,23,22,-119,10249
2012,11,23,23,-116,10251
2012,11,24,0,-110,10253
2012,11,24,1,-129,10252
2012,11,24,2,-144,10252
2012,11,24,3,-132,10251
2012,11,24,4,-132,10249
2012,11,24,5,-111,10246
2012,11,24,6,-128,10247
2012,11,24,7,-124,10251
2012,11,24,8,-120,10249
2012,11,24,9,-132,10250
2012,11,24,10,-140,10242
2012,11,24,11,-140,10241
2012,11,24,12,-135,10239
2012,11,24,13,-130,10236
2012,11,24,14,-137,10230
2012,11,24,15,-123,10228
2012,11,24,16,-122,10228
2012,11,24,17,-122,10224
2012,11,24,18,-106,10219
2012,11,24,19,-105,10217
2012,11,24,20,-114,10219
2012,11,24,21,-112,10213
2012,11,24,22,-108,10208
2012,11,24,23,-112,10206
2012,11,25,0,-110,10203
2012,11,25,1,-102,10198
2012,11,25,2,-100,10200
2012,11,25,3,-100,10202
2012,11,25,4,-93,10198
2012,11,25,5,-86,10202
2012,11,25,6,-78,10201
2012,11,25,7,-77,10211
2012,11,25,8,-71,10212
2012,11,25,9,-71,10203
2012,11,25,10,-68,10214
2012,11,25,11,-66,10214
2012,11,25,12,-68,10229
2012,11,25,13,-65,10225
2012,11,25,14,-66,10218
2012,11,25,15,-68,10230
2012,11,25,16,-65,10234
2012,11,25,17,-66,10237
2012,11,25,18,-65,10241
2012,11,25,19,-66,10247
2012,11,25,20,-67,10247
2012,11,25,21,-67,10251
2012,11,25,22,-67,10252
2012,11,25,23,-63,10256
2012,11,26,0,-66,10259
2012,11,26,1,-62,10260
2012,11,26,2,-63,10266
2012,11,26,3,-63,10269
2012,11,26,4,-66,10275
2012,11,26,5,-66,10280
2012,11,26,6,-65,10285
2012,11,26,7,-66,10291
2012,11,26,8,-65,10297
2012,11,26,9,-67,10307
2012,11,26,10,-61,10313
2012,11,26,11,-63,10317
2012,11,26,12,-64,10323
2012,11,26,13,-77,10327
2012,11,26,14,-73,10335
2012,11,26,15,-72,10336
2012,11,26,16,-71,10341
2012,11,26,17,-72,10339
2012,11,26,18,-74,10342
2012,11,26,19,-66,10344
2012,11,26,20,-75,10348
2012,11,26,21,-62,10348
2012,11,26,22,-73,10351
2012,11,26,23,-77,10352
2012,11,27,0,-77,10350
2012,11,27,1,-72,10352
2012,11,27,2,-72,10352
2012,11,27,3,-72,10351
2012,11,27,4,-73,10350
2012,11,27,5,-77,10350
2012,11,27,6,-77,10348
2012,11,27,7,-70,10349
2012,11,27,8,-71,10346
2012,11,27,9,-85,10348
2012,11,27,10,-89,10349
2012,11,27,11,-60,10349
2012,11,27,12,-70,10345
2012,11,27,13,-69,10347
2012,11,27,14,-70,10346
2012,11,27,15,-73,10344
2012,11,27,16,-80,10344
2012,11,27,17,-81,10342
2012,11,27,18,-82,10343
2012,11,27,19,-78,10343
2012,11,27,20,-82,10341
2012,11,27,21,-75,10343
2012,11,27,22,-96,10344
2012,11,27,23,-103,10344
2012,11,28,0,-86,10346
2012,11,28,1,-72,10347
2012,11,28,2,-85,10348
2012,11,28,3,-83,10349
2012,11,28,4,-62,10345
2012,11,28,5,-59,10347
2012,11,28,6,-66,10349
2012,11,28,7,-49,10349
2012,11,28,8,-61,10350
2012,11,28,9,-67,10352
2012,11,28,10,-83,10354
2012,11,28,11,-93,10356
2012,11,28,12,-73,10360
2012,11,28,13,-92,10362
2012,11,28,14,-73,10363
2012,11,28,15,-73,10364
2012,11,28,16,-69,10362
2012,11,28,17,-70,10360
2012,11,28,18,-64,10360
2012,11,28,20,-76,10363
2012,11,28,21,-58,10365
2012,11,28,22,-69,10365
2012,11,28,23,-55,10363
2012,11,29,0,-68,10362
2012,11,29,1,-69,10363
2012,11,29,2,-65,10363
2012,11,29,3,-69,10362
2012,11,29,4,-70,10362
2012,11,29,5,-72,10361
2012,11,29,6,-70,10359
2012,11,29,7,-52,10360
2012,11,29,8,-55,10361
2012,11,29,9,-60,10360
2012,11,29,10,-65,10357
2012,11,29,11,-73,10356
2012,11,29,12,-79,10353
2012,11,29,13,-83,10352
2012,11,29,14,-88,10352
2012,11,29,16,-90,10350
2012,11,29,17,-91,10346
2012,11,29,18,-97,10347
2012,11,29,19,-90,10349
2012,11,29,20,-89,10346
2012,11,29,21,-77,10348
2012,11,29,22,-70,10349
2012,11,29,23,-80,10354
2012,11,30,0,-87,10353
2012,11,30,1,-80,10359
2012,11,30,2,-78,10360
2012,11,30,3,-51,10364
2012,11,30,4,-54,10366
2012,11,30,5,-52,10367
2012,11,30,6,-60,10367
2012,11,30,7,-62,10366
2012,11,30,8,-83,10369
2012,11,30,9,-87,10370
2012,11,30,10,-91,10375
2012,11,30,11,-90,10375
2012,11,30,12,-84,10372
2012,11,30,13,-93,10370
2012,11,30,14,-94,10368
2012,11,30,15,-68,10367
2012,11,30,16,-55,10364
2012,11,30,17,-53,10360
2012,11,30,18,-74,10357
2012,11,30,19,-51,10355
2012,11,30,20,-57,10353
2012,11,30,21,-52,10350
2012,11,30,22,-51,10346
2012,11,30,23,-50,10341
2012,12,1,0,-52,10338
2012,12,1,1,-50,10333
2012,12,1,2,-73,10329
2012,12,1,3,-53,10325
2012,12,1,4,-50,10322
2012,12,1,5,-64,10317
2012,12,1,6,-50,10310
2012,12,1,7,-46,10303
2012,12,1,8,-49,10300
2012,12,1,9,-54,10297
2012,12,1,10,-49,10294
2012,12,1,11,-55,10291
2012,12,1,12,-49,10285
2012,12,1,13,-53,10281
2012,12,1,14,-43,10275
2012,12,1,15,-46,10270
2012,12,1,16,-44,10267
2012,12,1,17,-41,10262
2012,12,1,18,-44,10259
2012,12,1,19,-68,10257
2012,12,1,20,-55,10250
2012,12,1,21,-67,10250
2012,12,1,22,-62,10243
2012,12,1,23,-71,10240
2012,12,2,0,-74,10234
2012,12,2,1,-77,10229
2012,12,2,2,-65,10228
2012,12,2,3,-59,10222
2012,12,2,4,-65,10219
2012,12,2,5,-44,10218
2012,12,2,6,-44,10216
2012,12,2,7,-41,10218
2012,12,2,8,-37,10221
2012,12,2,9,-21,10223
2012,12,2,10,-39,10225
2012,12,2,11,-56,10224
2012,12,2,12,-47,10225
2012,12,2,13,-50,10225
2012,12,2,14,-48,10229
2012,12,2,15,-48,10233
2012,12,2,16,-45,10233
2012,12,2,17,-50,10236
2012,12,2,18,-50,10241
2012,12,2,19,-25,10241
2012,12,2,20,-25,10242
2012,12,2,21,-38,10244
2012,12,2,22,-53,10244
2012,12,2,23,-86,10243
2012,12,3,0,-62,10240
2012,12,3,1,-82,10239
2012,12,3,2,-53,10238
2012,12,3,3,-51,10239
2012,12,3,4,-59,10236
2012,12,3,5,-64,10234
2012,12,3,6,-48,10232
2012,12,3,7,-47,10230
2012,12,3,8,-45,10233
2012,12,3,9,-45,10237
2012,12,3,10,-42,10239
2012,12,3,11,-54,10235
2012,12,3,12,-60,10233
2012,12,3,13,-50,10230
2012,12,3,14,-47,10231
2012,12,3,15,-59,10231
2012,12,3,16,-58,10230
2012,12,3,17,-85,10227
2012,12,3,18,-54,10226
2012,12,3,19,-83,10226
2012,12,3,20,-86,10222
2012,12,3,21,-74,10223
2012,12,3,22,-60,10223
2012,12,3,23,-49,10222
2012,12,4,0,-45,10219
2012,12,4,1,-57,10220
2012,12,4,2,-56,10220
2012,12,4,3,-68,10218
2012,12,4,4,-71,10214
2012,12,4,5,-76,10212
2012,12,4,6,-95,10210
2012,12,4,7,-84,10210
2012,12,4,8,-91,10210
2012,12,4,9,-82,10211
2012,12,4,10,-91,10211
2012,12,4,11,-81,10204
2012,12,4,12,-89,10201
2012,12,4,13,-89,10198
2012,12,4,14,-82,10192
2012,12,4,15,-84,10189
2012,12,4,16,-86,10187
2012,12,4,17,-79,10187
2012,12,4,18,-76,10183
2012,12,4,19,-76,10178
2012,12,4,20,-83,10175
2012,12,4,21,-81,10173
2012,12,4,22,-82,10170
2012,12,4,23,-85,10168
2012,12,5,0,-89,10163
2012,12,5,1,-62,10158
2012,12,5,2,-61,10156
2012,12,5,3,-63,10155
2012,12,5,4,-62,10151
2012,12,5,5,-80,10144
2012,12,5,6,-84,10141
2012,12,5,7,-84,10141
2012,12,5,8,-73,10139
2012,12,5,9,-85,10137
2012,12,5,10,-62,10134
2012,12,5,11,-64,10128
2012,12,5,12,-54,10123
2012,12,5,13,-55,10116
2012,12,5,14,-49,10111
2012,12,5,15,-54,10108
2012,12,5,16,-67,10103
2012,12,5,17,-62,10101
2012,12,5,18,-58,10095
2012,12,5,19,-44,10091
2012,12,5,20,-44,10087
2012,12,5,21,-43,10085
2012,12,5,22,-46,10083
